ts,epic,buyers_pct,sellers_pct
2026-03-06 01:16:45.459666+03,ETHUSD,86.4,13.6
2026-03-06 01:17:16.024611+03,ETHUSD,86.4,13.6
2026-03-06 01:20:21.048236+03,ETHUSD,86.4,13.6
2026-03-06 01:21:53.304917+03,ETHUSD,86.4,13.6
2026-03-06 01:23:57.517287+03,ETHUSD,86.45,13.55
2026-03-06 01:25:32.340889+03,ETHUSD,86.45,13.55
2026-03-06 01:30:10.782861+03,ETHUSD,86.45,13.55
2026-03-06 01:35:16.746074+03,ETHUSD,86.45,13.55
2026-03-06 01:35:46.613426+03,ETHUSD,86.45,13.55
2026-03-06 01:42:25.614969+03,ETHUSD,86.43,13.57
2026-03-06 01:46:02.551553+03,ETHUSD,86.31,13.69
2026-03-06 01:47:34.051004+03,ETHUSD,86.31,13.69
2026-03-06 02:16:55.405104+03,ETHUSD,86.23,13.77
2026-03-06 02:17:28.120397+03,ETHUSD,86.23,13.77
2026-03-06 02:18:59.779551+03,ETHUSD,86.23,13.77
2026-03-06 02:25:39.016685+03,ETHUSD,86.25,13.75
2026-03-06 02:28:13.354366+03,ETHUSD,86.28,13.72
2026-03-06 02:29:17.219892+03,ETHUSD,86.28,13.72
2026-03-06 02:29:48.911892+03,ETHUSD,86.28,13.72
2026-03-06 02:30:18.674869+03,ETHUSD,86.28,13.72
2026-03-06 02:33:53.610316+03,ETHUSD,86.28,13.72
2026-03-06 02:34:57.442162+03,ETHUSD,86.33,13.67
2026-03-06 02:35:27.812525+03,ETHUSD,86.33,13.67
2026-03-06 02:39:07.377808+03,ETHUSD,86.33,13.67
2026-03-06 02:39:38.279246+03,ETHUSD,86.33,13.67
2026-03-06 02:40:40.056143+03,ETHUSD,86.32,13.68
2026-03-06 02:41:40.835256+03,ETHUSD,86.32,13.68
2026-03-06 02:45:17.700147+03,ETHUSD,86.32,13.68
2026-03-06 02:47:51.824297+03,ETHUSD,86.33,13.67
2026-03-06 02:54:41.613217+03,ETHUSD,86.22,13.78
2026-03-04 07:34:56.406544+03,ETHUSD,88.7,11.3
2026-03-04 07:35:59.50629+03,ETHUSD,88.73,11.27
2026-03-04 08:06:28.894786+03,ETHUSD,88.78,11.22
2026-03-04 08:18:03.491269+03,ETHUSD,88.71,11.29
2026-03-04 08:56:19.923956+03,ETHUSD,88.96,11.04
2026-03-04 08:57:22.589628+03,ETHUSD,88.97,11.03
2026-03-04 08:58:55.348315+03,ETHUSD,88.97,11.03
2026-03-04 08:59:57.370402+03,ETHUSD,88.97,11.03
2026-03-04 19:36:45.372748+03,ETHUSD,85.1,14.9
2026-03-04 19:44:32.659977+03,ETHUSD,84.85,15.15
2026-03-04 19:45:34.808899+03,ETHUSD,84.85,15.15
2026-03-04 19:46:36.78511+03,ETHUSD,84.85,15.15
2026-03-04 19:50:44.36758+03,ETHUSD,84.85,15.15
2026-03-04 19:51:14.808521+03,ETHUSD,84.85,15.15
2026-03-04 19:52:45.332913+03,ETHUSD,84.76,15.24
2026-03-04 19:54:18.186201+03,ETHUSD,84.76,15.24
2026-03-04 19:55:19.816162+03,ETHUSD,84.76,15.24
2026-03-04 19:57:00.156301+03,ETHUSD,84.76,15.24
2026-03-04 19:57:32.304413+03,ETHUSD,84.76,15.24
2026-03-04 20:00:38.422471+03,ETHUSD,84.63,15.37
2026-03-04 20:01:39.574104+03,ETHUSD,84.63,15.37
2026-03-04 20:03:46.456429+03,ETHUSD,84.63,15.37
2026-03-04 20:04:47.854723+03,ETHUSD,84.63,15.37
2026-03-04 20:07:20.696194+03,ETHUSD,84.35,15.65
2026-03-04 20:08:22.348555+03,ETHUSD,84.35,15.65
2026-03-04 20:09:23.304129+03,ETHUSD,84.35,15.65
2026-03-04 20:10:55.039967+03,ETHUSD,84.35,15.65
2026-03-04 20:11:56.841632+03,ETHUSD,84.35,15.65
2026-03-04 20:12:27.834659+03,ETHUSD,84.35,15.65
2026-03-04 20:55:00.764489+03,ETHUSD,84.2,15.8
2026-03-04 21:15:53.865324+03,ETHUSD,83.63,16.37
2026-03-04 22:39:17.487673+03,ETHUSD,84.32,15.68
2026-03-04 23:45:49.414878+03,ETHUSD,83.71,16.29
2026-03-05 00:57:34.980815+03,ETHUSD,83.46,16.54
2026-03-05 01:15:42.899343+03,ETHUSD,83.42,16.58
2026-03-05 01:56:53.643043+03,ETHUSD,82.7,17.3
2026-03-05 02:23:40.20789+03,ETHUSD,83.05,16.95
2026-03-05 02:25:44.322548+03,ETHUSD,83.05,16.95
2026-03-05 02:26:14.618757+03,ETHUSD,83.05,16.95
2026-03-05 02:29:47.978587+03,ETHUSD,82.84,17.16
2026-03-05 02:31:49.980613+03,ETHUSD,82.84,17.16
2026-03-05 02:33:22.185815+03,ETHUSD,82.84,17.16
2026-03-05 02:35:25.549408+03,ETHUSD,82.79,17.21
2026-03-05 11:07:49.620749+03,ETHUSD,84.23,15.77
2026-03-05 11:12:57.193202+03,ETHUSD,84.22,15.78
2026-03-05 11:15:32.37523+03,ETHUSD,84.22,15.78
2026-03-05 11:21:09.493447+03,ETHUSD,84.01,15.99
2026-03-05 11:23:13.309118+03,ETHUSD,84.01,15.99
2026-03-05 11:25:48.0474+03,ETHUSD,83.86,16.14
2026-03-05 11:26:19.375015+03,ETHUSD,83.86,16.14
2026-03-05 11:26:48.704142+03,ETHUSD,83.86,16.14
2026-03-05 11:27:56.665024+03,ETHUSD,83.86,16.14
2026-03-05 11:29:24.009498+03,ETHUSD,83.86,16.14
2026-03-05 11:31:26.99294+03,ETHUSD,83.92,16.08
2026-03-05 11:34:01.400016+03,ETHUSD,83.92,16.08
2026-03-05 11:35:34.149138+03,ETHUSD,83.85,16.15
2026-03-05 11:44:20.539424+03,ETHUSD,84.08,15.92
2026-03-05 11:45:23.216857+03,ETHUSD,84.08,15.92
2026-03-05 11:47:27.160452+03,ETHUSD,84.11,15.89
2026-03-05 11:47:56.185077+03,ETHUSD,84.11,15.89
2026-03-05 11:51:03.363228+03,ETHUSD,84.11,15.89
2026-03-05 11:58:47.761016+03,ETHUSD,84.37,15.63
2026-03-05 12:00:51.039393+03,ETHUSD,84.4,15.6
2026-03-05 12:03:57.832312+03,ETHUSD,84.4,15.6
2026-03-05 12:08:03.408921+03,ETHUSD,84.49,15.51
2026-03-05 12:13:14.295041+03,ETHUSD,84.74,15.26
2026-03-05 12:14:46.323518+03,ETHUSD,84.74,15.26
2026-03-05 12:15:48.23135+03,ETHUSD,84.74,15.26
2026-03-05 12:17:20.320816+03,ETHUSD,84.89,15.11
2026-03-05 12:18:21.548126+03,ETHUSD,84.89,15.11
2026-03-05 12:20:58.594868+03,ETHUSD,84.89,15.11
2026-03-05 12:22:59.900577+03,ETHUSD,84.95,15.05
2026-03-05 12:23:31.97599+03,ETHUSD,84.95,15.05
2026-03-05 12:28:09.776296+03,ETHUSD,84.87,15.13
2026-03-05 12:29:41.398812+03,ETHUSD,84.87,15.13
2026-03-05 12:33:17.253247+03,ETHUSD,84.85,15.15
2026-03-05 12:39:36.136892+03,ETHUSD,84.88,15.12
2026-03-05 15:13:49.836274+03,ETHUSD,84.99,15.01
2026-03-05 15:15:22.335632+03,ETHUSD,84.99,15.01
2026-03-05 15:20:00.943114+03,ETHUSD,85.07,14.93
2026-03-05 15:20:30.851973+03,ETHUSD,85.07,14.93
2026-03-05 15:21:31.760142+03,ETHUSD,85.07,14.93
2026-03-05 15:26:13.439611+03,ETHUSD,84.94,15.06
2026-03-05 15:27:46.584125+03,ETHUSD,84.94,15.06
2026-03-05 15:29:17.443692+03,ETHUSD,84.89,15.11
2026-03-05 15:30:19.316563+03,ETHUSD,84.89,15.11
2026-03-05 15:33:26.490156+03,ETHUSD,84.89,15.11
2026-03-05 15:35:59.448565+03,ETHUSD,84.97,15.03
2026-03-05 15:36:30.29307+03,ETHUSD,84.97,15.03
2026-03-05 15:39:35.129167+03,ETHUSD,84.93,15.07
2026-03-05 15:41:38.216252+03,ETHUSD,84.93,15.07
2026-03-05 15:45:11.794813+03,ETHUSD,84.86,15.14
2026-03-05 15:46:13.158361+03,ETHUSD,84.86,15.14
2026-03-05 15:47:45.11954+03,ETHUSD,84.86,15.14
2026-03-05 15:48:15.447553+03,ETHUSD,84.86,15.14
2026-03-05 15:48:46.048809+03,ETHUSD,84.86,15.14
2026-03-05 15:49:17.63247+03,ETHUSD,84.86,15.14
2026-03-05 16:26:07.411615+03,ETHUSD,85.13,14.87
2026-03-05 17:42:49.730304+03,ETHUSD,85.28,14.72
2026-03-05 17:43:20.798721+03,ETHUSD,85.28,14.72
2026-03-05 17:44:52.528665+03,ETHUSD,85.36,14.64
2026-03-05 17:46:57.047353+03,ETHUSD,85.36,14.64
2026-03-05 17:52:03.91282+03,ETHUSD,85.31,14.69
2026-03-05 17:53:05.564514+03,ETHUSD,85.31,14.69
2026-03-05 17:56:43.893963+03,ETHUSD,85.31,14.69
2026-03-05 17:59:18.051622+03,ETHUSD,85.44,14.56
2026-03-05 18:07:00.04858+03,ETHUSD,85.39,14.61
2026-03-05 19:22:03.272261+03,ETHUSD,85.63,14.37
2026-03-05 19:22:35.687383+03,ETHUSD,85.63,14.37
2026-03-05 20:02:33.265565+03,ETHUSD,86.1,13.9
2026-03-05 20:08:16.693256+03,ETHUSD,86.13,13.87
2026-03-05 20:19:42.962314+03,ETHUSD,86.32,13.68
2026-03-05 20:49:26.588649+03,ETHUSD,86.05,13.95
2026-03-05 20:51:59.698245+03,ETHUSD,86.05,13.95
2026-03-05 20:53:00.189855+03,ETHUSD,86.03,13.97
2026-03-05 20:59:54.867132+03,ETHUSD,86.06,13.94
2026-03-05 21:00:56.016461+03,ETHUSD,86.06,13.94
2026-03-05 21:02:27.709974+03,ETHUSD,86.06,13.94
2026-03-05 21:05:02.015979+03,ETHUSD,86.06,13.94
2026-03-05 21:06:04.292837+03,ETHUSD,86.06,13.94
2026-03-05 21:07:04.396027+03,ETHUSD,86.02,13.98
2026-03-05 21:08:06.797633+03,ETHUSD,86.02,13.98
2026-03-05 21:09:09.017379+03,ETHUSD,86.02,13.98
2026-03-05 21:10:10.674596+03,ETHUSD,86.02,13.98
2026-03-05 21:13:45.970149+03,ETHUSD,86.1,13.9
2026-03-05 21:14:47.032142+03,ETHUSD,86.1,13.9
2026-03-05 23:43:26.595645+03,ETHUSD,86.59,13.41
2026-03-05 23:46:09.833861+03,ETHUSD,86.59,13.41
2026-03-05 23:46:37.007426+03,ETHUSD,86.59,13.41
2026-03-05 23:47:08.818405+03,ETHUSD,86.59,13.41
2026-03-06 01:14:11.791825+03,ETHUSD,86.59,13.41
2026-03-06 01:15:43.822021+03,ETHUSD,86.4,13.6
2026-03-06 01:16:14.013658+03,ETHUSD,86.4,13.6
2026-03-06 01:19:19.456416+03,ETHUSD,86.4,13.6
2026-03-06 01:19:49.858772+03,ETHUSD,86.4,13.6
2026-03-06 01:22:55.182228+03,ETHUSD,86.45,13.55
2026-03-04 07:35:28.186738+03,ETHUSD,88.73,11.27
2026-03-04 08:17:37.457941+03,ETHUSD,88.71,11.29
2026-03-04 08:21:46.038833+03,ETHUSD,88.78,11.22
2026-03-04 08:23:19.118015+03,ETHUSD,88.78,11.22
2026-03-04 08:24:20.190107+03,ETHUSD,88.78,11.22
2026-03-04 08:30:38.759943+03,ETHUSD,88.89,11.11
2026-03-04 08:55:49.156087+03,ETHUSD,88.96,11.04
2026-03-04 08:56:51.407867+03,ETHUSD,88.97,11.03
2026-03-04 09:02:30.981834+03,ETHUSD,89.01,10.99
2026-03-04 09:07:12.115532+03,ETHUSD,89.01,10.99
2026-03-04 09:11:24.231917+03,ETHUSD,89,11
2026-03-04 09:47:38.036851+03,ETHUSD,89.08,10.92
2026-03-04 09:48:38.805813+03,ETHUSD,89.08,10.92
2026-03-04 09:49:40.936695+03,ETHUSD,89.08,10.92
2026-03-04 09:51:14.793491+03,ETHUSD,89.08,10.92
2026-03-04 09:54:27.831061+03,ETHUSD,89.03,10.97
2026-03-04 19:37:51.098198+03,ETHUSD,85.1,14.9
2026-03-04 19:38:22.058646+03,ETHUSD,85.1,14.9
2026-03-04 19:41:59.888921+03,ETHUSD,84.93,15.07
2026-03-04 19:43:00.286909+03,ETHUSD,84.93,15.07
2026-03-04 19:49:12.008114+03,ETHUSD,84.85,15.15
2026-03-04 19:51:45.009312+03,ETHUSD,84.76,15.24
2026-03-04 19:53:16.046868+03,ETHUSD,84.76,15.24
2026-03-04 19:53:46.958548+03,ETHUSD,84.76,15.24
2026-03-04 20:56:10.536023+03,ETHUSD,84.2,15.8
2026-03-04 21:25:40.849941+03,ETHUSD,83.52,16.48
2026-03-04 22:40:20.004402+03,ETHUSD,84.32,15.68
2026-03-04 22:40:50.998267+03,ETHUSD,84.25,15.75
2026-03-04 22:42:56.406418+03,ETHUSD,84.25,15.75
2026-03-04 23:47:21.120649+03,ETHUSD,83.71,16.29
2026-03-04 23:47:54.132965+03,ETHUSD,83.71,16.29
2026-03-04 23:52:00.103756+03,ETHUSD,83.62,16.38
2026-03-04 23:52:30.48609+03,ETHUSD,83.62,16.38
2026-03-04 23:53:32.469598+03,ETHUSD,83.62,16.38
2026-03-04 23:54:02.96859+03,ETHUSD,83.62,16.38
2026-03-04 23:59:15.338285+03,ETHUSD,83.46,16.54
2026-03-04 23:59:46.577201+03,ETHUSD,83.46,16.54
2026-03-05 00:10:29.813277+03,ETHUSD,83.18,16.82
2026-03-05 00:58:05.094128+03,ETHUSD,83.46,16.54
2026-03-05 00:59:40.011725+03,ETHUSD,83.46,16.54
2026-03-05 01:00:10.80601+03,ETHUSD,83.46,16.54
2026-03-05 01:01:43.805077+03,ETHUSD,83.46,16.54
2026-03-05 01:02:44.949556+03,ETHUSD,83.46,16.54
2026-03-05 01:16:29.679856+03,ETHUSD,83.42,16.58
2026-03-05 02:42:05.084874+03,ETHUSD,82.63,17.37
2026-03-05 02:43:37.34502+03,ETHUSD,82.63,17.37
2026-03-05 02:44:39.227704+03,ETHUSD,82.63,17.37
2026-03-05 02:57:27.752015+03,ETHUSD,82.89,17.11
2026-03-05 02:58:28.828996+03,ETHUSD,82.89,17.11
2026-03-05 02:58:59.740266+03,ETHUSD,82.89,17.11
2026-03-05 03:01:03.185014+03,ETHUSD,82.71,17.29
2026-03-05 03:03:36.536234+03,ETHUSD,82.71,17.29
2026-03-05 03:05:48.896239+03,ETHUSD,82.71,17.29
2026-03-05 03:06:50.3945+03,ETHUSD,82.71,17.29
2026-03-05 03:07:21.116605+03,ETHUSD,82.78,17.22
2026-03-05 03:08:54.02006+03,ETHUSD,82.78,17.22
2026-03-05 11:21:40.954556+03,ETHUSD,84.01,15.99
2026-03-05 11:22:11.316455+03,ETHUSD,84.01,15.99
2026-03-05 11:23:44.733038+03,ETHUSD,84.01,15.99
2026-03-05 11:28:53.04023+03,ETHUSD,83.86,16.14
2026-03-05 11:33:00.999779+03,ETHUSD,83.92,16.08
2026-03-05 11:34:32.564717+03,ETHUSD,83.92,16.08
2026-03-05 11:37:09.485337+03,ETHUSD,83.85,16.15
2026-03-05 11:38:10.098135+03,ETHUSD,83.85,16.15
2026-03-05 11:39:40.931297+03,ETHUSD,83.85,16.15
2026-03-05 15:15:54.050291+03,ETHUSD,84.99,15.01
2026-03-05 15:25:12.182497+03,ETHUSD,84.94,15.06
2026-03-05 15:25:42.612008+03,ETHUSD,84.94,15.06
2026-03-05 15:26:44.127002+03,ETHUSD,84.94,15.06
2026-03-05 15:28:16.177188+03,ETHUSD,84.89,15.11
2026-03-05 15:31:21.533229+03,ETHUSD,84.89,15.11
2026-03-05 15:34:28.151758+03,ETHUSD,84.97,15.03
2026-03-05 15:38:03.187247+03,ETHUSD,84.97,15.03
2026-03-05 15:40:05.435907+03,ETHUSD,84.93,15.07
2026-03-05 16:27:43.31082+03,ETHUSD,85.13,14.87
2026-03-05 16:29:50.947945+03,ETHUSD,85.13,14.87
2026-03-05 16:30:51.258538+03,ETHUSD,84.91,15.09
2026-03-05 17:43:51.217858+03,ETHUSD,85.28,14.72
2026-03-05 17:47:58.044971+03,ETHUSD,85.36,14.64
2026-03-05 17:48:28.381947+03,ETHUSD,85.36,14.64
2026-03-05 17:49:31.225845+03,ETHUSD,85.36,14.64
2026-03-05 17:50:01.254365+03,ETHUSD,85.36,14.64
2026-03-05 17:55:14.59692+03,ETHUSD,85.31,14.69
2026-03-05 17:56:13.669854+03,ETHUSD,85.31,14.69
2026-03-05 17:59:48.991558+03,ETHUSD,85.44,14.56
2026-03-05 18:01:52.901027+03,ETHUSD,85.44,14.56
2026-03-05 18:06:30.138811+03,ETHUSD,85.39,14.61
2026-03-05 18:08:02.68456+03,ETHUSD,85.39,14.61
2026-03-05 19:23:07.057841+03,ETHUSD,85.63,14.37
2026-03-05 19:25:41.691048+03,ETHUSD,85.63,14.37
2026-03-05 19:31:52.842794+03,ETHUSD,85.83,14.17
2026-03-05 19:33:55.532307+03,ETHUSD,85.83,14.17
2026-03-05 19:34:26.84042+03,ETHUSD,85.83,14.17
2026-03-05 19:34:57.545978+03,ETHUSD,85.83,14.17
2026-03-05 19:35:34.550004+03,ETHUSD,85.97,14.03
2026-03-05 20:03:05.092464+03,ETHUSD,86.1,13.9
2026-03-05 20:04:08.482615+03,ETHUSD,86.1,13.9
2026-03-05 20:04:39.014318+03,ETHUSD,86.1,13.9
2026-03-05 20:06:10.377591+03,ETHUSD,86.13,13.87
2026-03-05 20:07:13.380622+03,ETHUSD,86.13,13.87
2026-03-05 20:09:49.690512+03,ETHUSD,86.13,13.87
2026-03-05 20:20:14.437328+03,ETHUSD,86.32,13.68
2026-03-05 20:22:22.439646+03,ETHUSD,86.32,13.68
2026-03-05 21:15:47.438041+03,ETHUSD,86.1,13.9
2026-03-05 23:43:57.653057+03,ETHUSD,86.59,13.41
2026-03-05 23:45:30.349126+03,ETHUSD,86.59,13.41
2026-03-06 01:28:37.500252+03,ETHUSD,86.45,13.55
2026-03-06 01:30:41.17577+03,ETHUSD,86.45,13.55
2026-03-06 01:31:12.546164+03,ETHUSD,86.45,13.55
2026-03-06 01:32:12.817719+03,ETHUSD,86.45,13.55
2026-03-06 01:33:13.922678+03,ETHUSD,86.45,13.55
2026-03-06 01:36:48.828088+03,ETHUSD,86.43,13.57
2026-03-06 01:37:49.409369+03,ETHUSD,86.43,13.57
2026-03-06 01:38:20.001601+03,ETHUSD,86.43,13.57
2026-03-06 01:41:23.745262+03,ETHUSD,86.43,13.57
2026-03-06 01:42:56.460986+03,ETHUSD,86.43,13.57
2026-03-06 01:45:31.635465+03,ETHUSD,86.31,13.69
2026-03-06 01:50:35.368455+03,ETHUSD,86.37,13.63
2026-03-06 01:51:36.448883+03,ETHUSD,86.37,13.63
2026-03-06 01:52:07.293969+03,ETHUSD,86.37,13.63
2026-03-06 01:53:41.816089+03,ETHUSD,86.37,13.63
2026-03-06 01:57:50.94579+03,ETHUSD,86.36,13.64
2026-03-06 01:59:26.555471+03,ETHUSD,86.36,13.64
2026-03-06 02:01:33.815606+03,ETHUSD,86.36,13.64
2026-03-06 02:07:12.716976+03,ETHUSD,86.29,13.71
2026-03-06 02:11:18.260509+03,ETHUSD,86.25,13.75
2026-03-06 02:12:49.203357+03,ETHUSD,86.25,13.75
2026-03-06 02:13:51.246716+03,ETHUSD,86.25,13.75
2026-03-06 02:20:02.559007+03,ETHUSD,86.23,13.77
2026-03-06 02:21:04.766291+03,ETHUSD,86.25,13.75
2026-03-06 02:31:51.157199+03,ETHUSD,86.28,13.72
2026-03-06 02:34:24.352857+03,ETHUSD,86.33,13.67
2026-03-06 02:37:34.49609+03,ETHUSD,86.33,13.67
2026-03-06 02:43:45.808088+03,ETHUSD,86.32,13.68
2026-03-06 02:44:17.00102+03,ETHUSD,86.32,13.68
2026-03-06 02:49:23.043169+03,ETHUSD,86.33,13.67
2026-03-04 08:07:59.45977+03,ETHUSD,88.79,11.21
2026-03-04 08:09:10.278423+03,ETHUSD,88.79,11.21
2026-03-04 08:10:11.668529+03,ETHUSD,88.79,11.21
2026-03-04 08:10:41.531117+03,ETHUSD,88.79,11.21
2026-03-04 08:12:49.5269+03,ETHUSD,88.79,11.21
2026-03-04 08:18:41.336991+03,ETHUSD,88.71,11.29
2026-03-04 08:19:43.166642+03,ETHUSD,88.71,11.29
2026-03-04 08:20:12.95958+03,ETHUSD,88.71,11.29
2026-03-04 08:20:43.866772+03,ETHUSD,88.71,11.29
2026-03-04 08:21:15.415231+03,ETHUSD,88.71,11.29
2026-03-04 08:22:48.470385+03,ETHUSD,88.78,11.22
2026-03-04 08:23:49.144421+03,ETHUSD,88.78,11.22
2026-03-04 08:31:08.000948+03,ETHUSD,88.89,11.11
2026-03-04 08:54:39.217859+03,ETHUSD,88.96,11.04
2026-03-04 08:57:54.094428+03,ETHUSD,88.97,11.03
2026-03-04 09:00:59.307079+03,ETHUSD,88.97,11.03
2026-03-04 09:01:29.700609+03,ETHUSD,88.97,11.03
2026-03-04 09:01:59.760786+03,ETHUSD,88.97,11.03
2026-03-04 09:03:02.112221+03,ETHUSD,89.01,10.99
2026-03-04 09:03:32.567413+03,ETHUSD,89.01,10.99
2026-03-04 09:04:02.94824+03,ETHUSD,89.01,10.99
2026-03-04 09:04:33.198462+03,ETHUSD,89.01,10.99
2026-03-04 09:05:03.47309+03,ETHUSD,89.01,10.99
2026-03-04 09:05:34.277011+03,ETHUSD,89.01,10.99
2026-03-04 09:06:05.546989+03,ETHUSD,89.01,10.99
2026-03-04 09:06:41.543818+03,ETHUSD,89.01,10.99
2026-03-04 09:07:42.472445+03,ETHUSD,89.01,10.99
2026-03-04 09:08:13.001249+03,ETHUSD,89.01,10.99
2026-03-04 09:09:47.867462+03,ETHUSD,89,11
2026-03-04 09:10:20.043311+03,ETHUSD,89,11
2026-03-04 09:40:54.414215+03,ETHUSD,89.02,10.98
2026-03-04 09:44:54.565224+03,ETHUSD,89.12,10.88
2026-03-04 09:45:25.413766+03,ETHUSD,89.12,10.88
2026-03-04 09:46:03.486405+03,ETHUSD,89.12,10.88
2026-03-04 09:46:34.320612+03,ETHUSD,89.12,10.88
2026-03-04 09:47:06.272057+03,ETHUSD,89.12,10.88
2026-03-04 09:49:10.382367+03,ETHUSD,89.08,10.92
2026-03-04 09:50:12.637793+03,ETHUSD,89.08,10.92
2026-03-04 09:51:45.763453+03,ETHUSD,89.08,10.92
2026-03-04 09:52:16.072771+03,ETHUSD,89.08,10.92
2026-03-04 09:52:46.939299+03,ETHUSD,89.08,10.92
2026-03-04 09:53:17.307327+03,ETHUSD,89.03,10.97
2026-03-04 09:53:53.841204+03,ETHUSD,89.03,10.97
2026-03-04 09:55:29.003852+03,ETHUSD,89.03,10.97
2026-03-04 09:56:00.365429+03,ETHUSD,89.03,10.97
2026-03-04 09:56:30.797454+03,ETHUSD,89.03,10.97
2026-03-04 09:57:02.648775+03,ETHUSD,89.03,10.97
2026-03-04 09:57:33.358885+03,ETHUSD,89.03,10.97
2026-03-04 09:58:04.663948+03,ETHUSD,89.03,10.97
2026-03-04 09:58:34.730779+03,ETHUSD,89.03,10.97
2026-03-04 09:59:05.31528+03,ETHUSD,89.03,10.97
2026-03-04 09:59:36.71142+03,ETHUSD,89.03,10.97
2026-03-04 10:00:07.025647+03,ETHUSD,89.03,10.97
2026-03-04 10:00:37.466965+03,ETHUSD,88.99,11.01
2026-03-04 10:01:08.600131+03,ETHUSD,88.99,11.01
2026-03-04 10:01:39.45433+03,ETHUSD,88.99,11.01
2026-03-04 10:02:10.844336+03,ETHUSD,88.99,11.01
2026-03-04 10:02:41.939931+03,ETHUSD,88.99,11.01
2026-03-04 10:03:14.335461+03,ETHUSD,88.99,11.01
2026-03-04 10:03:45.694064+03,ETHUSD,88.99,11.01
2026-03-04 10:04:15.84041+03,ETHUSD,88.99,11.01
2026-03-04 10:04:47.011206+03,ETHUSD,88.99,11.01
2026-03-04 10:05:31.507347+03,ETHUSD,88.99,11.01
2026-03-04 10:05:57.009263+03,ETHUSD,88.99,11.01
2026-03-04 10:06:27.989579+03,ETHUSD,88.99,11.01
2026-03-04 10:07:00.134405+03,ETHUSD,88.99,11.01
2026-03-04 10:07:30.514032+03,ETHUSD,89.1,10.9
2026-03-04 10:08:01.867693+03,ETHUSD,89.1,10.9
2026-03-04 10:08:33.043562+03,ETHUSD,89.1,10.9
2026-03-04 10:09:04.192234+03,ETHUSD,89.1,10.9
2026-03-04 10:09:35.570482+03,ETHUSD,89.1,10.9
2026-03-04 10:10:06.561234+03,ETHUSD,89.1,10.9
2026-03-04 10:10:36.707683+03,ETHUSD,89.1,10.9
2026-03-04 10:11:07.436234+03,ETHUSD,89.1,10.9
2026-03-04 10:11:38.042781+03,ETHUSD,89.1,10.9
2026-03-04 10:12:08.419033+03,ETHUSD,89.1,10.9
2026-03-04 10:12:38.572255+03,ETHUSD,89.1,10.9
2026-03-04 10:13:09.499876+03,ETHUSD,89.1,10.9
2026-03-04 10:13:41.245552+03,ETHUSD,89.1,10.9
2026-03-04 10:14:11.327687+03,ETHUSD,89.1,10.9
2026-03-04 10:14:41.963177+03,ETHUSD,89.1,10.9
2026-03-04 10:15:14.741578+03,ETHUSD,89.1,10.9
2026-03-04 10:15:45.790168+03,ETHUSD,89.1,10.9
2026-03-04 10:16:16.198343+03,ETHUSD,89.1,10.9
2026-03-04 10:16:46.424208+03,ETHUSD,89.1,10.9
2026-03-04 10:17:17.953627+03,ETHUSD,89.1,10.9
2026-03-04 10:17:49.224414+03,ETHUSD,89.1,10.9
2026-03-04 10:18:20.205715+03,ETHUSD,89.11,10.89
2026-03-04 10:18:50.100431+03,ETHUSD,89.11,10.89
2026-03-04 10:19:20.949816+03,ETHUSD,89.11,10.89
2026-03-04 10:19:51.806879+03,ETHUSD,89.11,10.89
2026-03-04 10:20:24.337918+03,ETHUSD,89.11,10.89
2026-03-04 10:20:54.675494+03,ETHUSD,89.11,10.89
2026-03-04 10:21:24.958942+03,ETHUSD,89.11,10.89
2026-03-04 10:21:56.728298+03,ETHUSD,89.11,10.89
2026-03-04 10:22:26.806013+03,ETHUSD,89.11,10.89
2026-03-04 10:22:56.897927+03,ETHUSD,89.11,10.89
2026-03-04 10:23:27.264881+03,ETHUSD,89.11,10.89
2026-03-04 10:23:59.106042+03,ETHUSD,89.1,10.9
2026-03-04 10:24:29.610356+03,ETHUSD,89.1,10.9
2026-03-04 10:24:59.256575+03,ETHUSD,89.1,10.9
2026-03-04 10:25:30.373511+03,ETHUSD,89.1,10.9
2026-03-04 10:26:00.597572+03,ETHUSD,89.1,10.9
2026-03-04 10:26:31.888226+03,ETHUSD,89.1,10.9
2026-03-04 10:27:02.443864+03,ETHUSD,89.1,10.9
2026-03-04 10:27:32.511767+03,ETHUSD,89.1,10.9
2026-03-04 10:31:40.776372+03,ETHUSD,89.08,10.92
2026-03-04 10:32:11.711364+03,ETHUSD,89.08,10.92
2026-03-04 10:32:41.918199+03,ETHUSD,89.08,10.92
2026-03-04 10:33:12.098215+03,ETHUSD,89.08,10.92
2026-03-04 10:58:02.389481+03,ETHUSD,89.01,10.99
2026-03-04 11:01:40.517963+03,ETHUSD,89,11
2026-03-04 11:02:11.21052+03,ETHUSD,89,11
2026-03-04 11:02:42.167991+03,ETHUSD,89,11
2026-03-04 11:03:13.119854+03,ETHUSD,89,11
2026-03-04 11:03:43.253526+03,ETHUSD,89,11
2026-03-04 11:04:13.328673+03,ETHUSD,89,11
2026-03-04 11:04:44.336802+03,ETHUSD,89,11
2026-03-04 11:05:15.504512+03,ETHUSD,89,11
2026-03-04 11:05:45.659479+03,ETHUSD,88.8,11.2
2026-03-04 11:06:15.79893+03,ETHUSD,88.8,11.2
2026-03-04 11:06:46.126089+03,ETHUSD,88.8,11.2
